RUN	com.myGatlingTest.MyComputerJourney	mycomputerjourney	1678087454512	test	3.3.1
REQUEST	354		LoadNewComputerPage	1678087493348	1678087493457	OK	 
REQUEST	249		CreateNewComputer Redirect 1	1678087493367	1678087493483	OK	 
REQUEST	250		CreateNewComputer Redirect 1	1678087493377	1678087493486	OK	 
REQUEST	148		FilterComputer	1678087493389	1678087493497	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493498
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493499
USER	MyComputerJourney	148	END	1678087477608	1678087493503
REQUEST	355		LoadNewComputerPage	1678087493399	1678087493507	OK	 
REQUEST	251		CreateNewComputer Redirect 1	1678087493417	1678087493526	OK	 
REQUEST	253		CreateNewComputer	1678087493429	1678087493535	OK	 
REQUEST	149		FilterComputer	1678087493439	1678087493547	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493548
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493548
USER	MyComputerJourney	149	END	1678087477659	1678087493550
REQUEST	356		LoadNewComputerPage	1678087493449	1678087493557	OK	 
REQUEST	252		CreateNewComputer	1678087493439	1678087493560	OK	 
REQUEST	254		CreateNewComputer	1678087493458	1678087493565	OK	 
REQUEST	255		CreateNewComputer	1678087493509	1678087493620	OK	 
REQUEST	357		LoadNewComputerPage	1678087493509	1678087493623	OK	 
REQUEST	150		FilterComputer	1678087493519	1678087493631	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493631
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493632
USER	MyComputerJourney	150	END	1678087477708	1678087493633
REQUEST	253		CreateNewComputer Redirect 1	1678087493536	1678087493644	OK	 
REQUEST	151		FilterComputer	1678087493549	1678087493658	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493659
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493660
USER	MyComputerJourney	151	END	1678087477759	1678087493661
REQUEST	256		CreateNewComputer	1678087493559	1678087493666	OK	 
REQUEST	358		LoadNewComputerPage	1678087493558	1678087493669	OK	 
REQUEST	254		CreateNewComputer Redirect 1	1678087493565	1678087493673	OK	 
REQUEST	252		CreateNewComputer Redirect 1	1678087493560	1678087493683	OK	 
REQUEST	359		LoadNewComputerPage	1678087493599	1678087493708	OK	 
REQUEST	152		FilterComputer	1678087493599	1678087493710	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493711
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493712
USER	MyComputerJourney	152	END	1678087477808	1678087493714
REQUEST	255		CreateNewComputer Redirect 1	1678087493621	1678087493732	OK	 
REQUEST	153		FilterComputer	1678087493629	1678087493736	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493737
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493738
USER	MyComputerJourney	153	END	1678087477859	1678087493743
REQUEST	360		LoadNewComputerPage	1678087493648	1678087493757	OK	 
REQUEST	256		CreateNewComputer Redirect 1	1678087493667	1678087493776	OK	 
REQUEST	257		CreateNewComputer	1678087493680	1678087493799	OK	 
REQUEST	259		CreateNewComputer	1678087493719	1678087493826	OK	 
REQUEST	361		LoadNewComputerPage	1678087493719	1678087493829	OK	 
REQUEST	154		FilterComputer	1678087493719	1678087493830	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493830
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493831
USER	MyComputerJourney	154	END	1678087477909	1678087493831
REQUEST	258		CreateNewComputer	1678087493721	1678087493838	OK	 
REQUEST	362		LoadNewComputerPage	1678087493749	1678087493857	OK	 
REQUEST	155		FilterComputer	1678087493749	1678087493858	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493859
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493859
USER	MyComputerJourney	155	END	1678087477959	1678087493859
REQUEST	156		FilterComputer	1678087493779	1678087493888	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493888
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493889
USER	MyComputerJourney	156	END	1678087478009	1678087493889
REQUEST	363		LoadNewComputerPage	1678087493799	1678087493907	OK	 
REQUEST	257		CreateNewComputer Redirect 1	1678087493801	1678087493920	OK	 
REQUEST	260		CreateNewComputer	1678087493809	1678087493927	OK	 
REQUEST	259		CreateNewComputer Redirect 1	1678087493826	1678087493935	OK	 
REQUEST	261		CreateNewComputer	1678087493829	1678087493937	OK	 
REQUEST	258		CreateNewComputer Redirect 1	1678087493839	1678087493958	OK	 
REQUEST	157		FilterComputer	1678087493849	1678087493958	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493959
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087493960
USER	MyComputerJourney	157	END	1678087478058	1678087493961
REQUEST	262		CreateNewComputer	1678087493879	1678087493987	OK	 
REQUEST	364		LoadNewComputerPage	1678087493888	1678087494005	OK	 
REQUEST	263		CreateNewComputer	1678087493908	1678087494016	OK	 
REQUEST	158		FilterComputer	1678087493918	1678087494030	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494030
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494031
USER	MyComputerJourney	158	END	1678087478109	1678087494031
REQUEST	260		CreateNewComputer Redirect 1	1678087493928	1678087494046	OK	 
REQUEST	261		CreateNewComputer Redirect 1	1678087493938	1678087494046	OK	 
REQUEST	366		LoadNewComputerPage	1678087493958	1678087494067	OK	 
REQUEST	365		LoadNewComputerPage	1678087493949	1678087494067	OK	 
REQUEST	262		CreateNewComputer Redirect 1	1678087493987	1678087494096	OK	 
REQUEST	160		FilterComputer	1678087493989	1678087494096	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494096
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494097
USER	MyComputerJourney	160	END	1678087478208	1678087494097
REQUEST	264		CreateNewComputer	1678087493989	1678087494098	OK	 
REQUEST	367		LoadNewComputerPage	1678087494012	1678087494121	OK	 
REQUEST	263		CreateNewComputer Redirect 1	1678087494016	1678087494123	OK	 
REQUEST	265		CreateNewComputer	1678087494018	1678087494126	OK	 
REQUEST	161		FilterComputer	1678087494048	1678087494155	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
REQUEST	159		FilterComputer	1678087494048	1678087494155	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494155
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494155
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494156
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494156
USER	MyComputerJourney	159	END	1678087478159	1678087494156
USER	MyComputerJourney	161	END	1678087478258	1678087494156
REQUEST	266		CreateNewComputer	1678087494058	1678087494165	OK	 
REQUEST	368		LoadNewComputerPage	1678087494058	1678087494167	OK	 
REQUEST	369		LoadNewComputerPage	1678087494098	1678087494205	OK	 
REQUEST	264		CreateNewComputer Redirect 1	1678087494098	1678087494207	OK	 
REQUEST	267		CreateNewComputer	1678087494118	1678087494227	OK	 
REQUEST	265		CreateNewComputer Redirect 1	1678087494126	1678087494235	OK	 
REQUEST	370		LoadNewComputerPage	1678087494149	1678087494256	OK	 
REQUEST	162		FilterComputer	1678087494149	1678087494266	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494267
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494267
USER	MyComputerJourney	162	END	1678087478308	1678087494268
REQUEST	266		CreateNewComputer Redirect 1	1678087494166	1678087494273	OK	 
REQUEST	164		FilterComputer	1678087494168	1678087494273	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494274
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494274
USER	MyComputerJourney	164	END	1678087478408	1678087494275
REQUEST	163		FilterComputer	1678087494178	1678087494288	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494289
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494289
USER	MyComputerJourney	163	END	1678087478358	1678087494289
REQUEST	268		CreateNewComputer	1678087494189	1678087494300	OK	 
REQUEST	371		LoadNewComputerPage	1678087494209	1678087494317	OK	 
REQUEST	269		CreateNewComputer	1678087494219	1678087494327	OK	 
REQUEST	267		CreateNewComputer Redirect 1	1678087494227	1678087494337	OK	 
REQUEST	372		LoadNewComputerPage	1678087494248	1678087494356	OK	 
REQUEST	165		FilterComputer	1678087494269	1678087494378	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494379
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494379
USER	MyComputerJourney	165	END	1678087478458	1678087494380
REQUEST	270		CreateNewComputer	1678087494279	1678087494387	OK	 
REQUEST	166		FilterComputer	1678087494289	1678087494397	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494397
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494397
USER	MyComputerJourney	166	END	1678087478508	1678087494398
REQUEST	373		LoadNewComputerPage	1678087494298	1678087494405	OK	 
REQUEST	268		CreateNewComputer Redirect 1	1678087494301	1678087494413	OK	 
REQUEST	269		CreateNewComputer Redirect 1	1678087494327	1678087494436	OK	 
REQUEST	374		LoadNewComputerPage	1678087494349	1678087494457	OK	 
REQUEST	271		CreateNewComputer	1678087494349	1678087494461	OK	 
REQUEST	272		CreateNewComputer	1678087494369	1678087494475	OK	 
REQUEST	167		FilterComputer	1678087494369	1678087494479	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494480
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494480
USER	MyComputerJourney	167	END	1678087478559	1678087494481
REQUEST	270		CreateNewComputer Redirect 1	1678087494387	1678087494496	OK	 
REQUEST	375		LoadNewComputerPage	1678087494399	1678087494506	OK	 
REQUEST	168		FilterComputer	1678087494408	1678087494518	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494518
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494518
USER	MyComputerJourney	168	END	1678087478608	1678087494519
REQUEST	376		LoadNewComputerPage	1678087494448	1678087494555	OK	 
REQUEST	271		CreateNewComputer Redirect 1	1678087494461	1678087494573	OK	 
REQUEST	169		FilterComputer	1678087494469	1678087494580	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494581
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494581
USER	MyComputerJourney	169	END	1678087478658	1678087494581
REQUEST	272		CreateNewComputer Redirect 1	1678087494476	1678087494583	OK	 
REQUEST	273		CreateNewComputer	1678087494469	1678087494585	OK	 
REQUEST	377		LoadNewComputerPage	1678087494499	1678087494606	OK	 
REQUEST	274		CreateNewComputer	1678087494499	1678087494612	OK	 
REQUEST	275		CreateNewComputer	1678087494529	1678087494638	OK	 
REQUEST	170		FilterComputer	1678087494529	1678087494641	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494641
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494642
USER	MyComputerJourney	170	END	1678087478709	1678087494643
REQUEST	171		FilterComputer	1678087494538	1678087494647	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494647
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494648
USER	MyComputerJourney	171	END	1678087478758	1678087494650
REQUEST	378		LoadNewComputerPage	1678087494548	1678087494656	OK	 
REQUEST	276		CreateNewComputer	1678087494569	1678087494676	OK	 
REQUEST	273		CreateNewComputer Redirect 1	1678087494585	1678087494704	OK	 
REQUEST	379		LoadNewComputerPage	1678087494598	1678087494706	OK	 
REQUEST	172		FilterComputer	1678087494608	1678087494721	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494722
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087494723
USER	MyComputerJourney	172	END	1678087478809	1678087494726
REQUEST	274		CreateNewComputer Redirect 1	1678087494612	1678087494728	OK	 
REQUEST	277		CreateNewComputer	1678087494629	1678087494737	OK	 
REQUEST	275		CreateNewComputer Redirect 1	1678087494639	1678087494750	OK	 
REQUEST	380		LoadNewComputerPage	1678087494658	1678087494767	OK	 
